Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all,attribute-Tweets-Sent-Count-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all,inDegreeCentrality-1-Twitter JSON all-unscaled,kcore-1-Twitter JSON all,kcore-1-Twitter JSON all-unscaled,totalDegreeCentrality-1-Twitter JSON all,totalDegreeCentrality-1-Twitter JSON all-unscaled,twitter-actualInfluencer-1-Twitter JSON all,twitter-actualInfluencer-1-Twitter JSON all-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all,twitter-averageMentionsPerTweet-1-Twitter JSON all-unscaled,twitter-mostMentioned-1-Twitter JSON all,twitter-mostMentioned-1-Twitter JSON all-unscaled,twitter-numberOfFollowers-1-Twitter JSON all,twitter-numberOfFollowers-1-Twitter JSON all-unscaled,twitter-potentialConnectors-1-Twitter JSON all,twitter-potentialConnectors-1-Twitter JSON all-unscaled,twitter-potentialReach-1-Twitter JSON all,twitter-potentialReach-1-Twitter JSON all-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all,twitter-totalMentionsDegree-1-Twitter JSON all-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all,twitter-totalMentionsKcore-1-Twitter JSON all-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all-unscaled,twitter-trustedSource-1-Twitter JSON all,twitter-trustedSource-1-Twitter JSON all-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all,twitter-wantsToBeInfluencer-1-Twitter JSON all-unscaled,weakComponentMembers-5-Twitter JSON all,weakComponentMembers-3-Twitter JSON all,weakComponentMembers-4-Twitter JSON all,weakComponentMembers-2-Twitter JSON all,
109446583,RebeccaRKaplan,0,83,3.594e-06,20,0.001,3,2.216e-06,5,7.020e-04,1214620,0.080,0.241,0.008,18,0.002,5459,1.257e-05,42051440,5.620e-05,187993984,1.487e-04,1,4.175e-06,70,0.006,15,1.678e-04,0.001,3,0.004,9,0.005,12,241,1,1,1,
235216696,nbcaaron,0,764,2.875e-05,160,0.003,7,3.812e-05,86,0.002,4116714,0.070,0.209,0.012,29,0.007,15556,1.762e-05,58940580,7.154e-05,239302880,0.003,20,2.260e-05,379,0.005,12,7.957e-04,0.007,16,0.004,10,0.008,19,1,1,1,1,
238259855,ChrisJansing,0,465,1.438e-06,8,0.001,3,2.216e-06,5,0.006,10411360,0.006,0.017,0.019,45,0.030,67471,3.218e-05,107644176,1.017e-04,340274688,1.487e-04,1,6.799e-06,114,0.012,28,2.707e-04,0.001,3,0.011,27,0.002,4,242,1,1,1,
183667282,cspanJeremy,0,573,1.402e-05,78,0.005,13,1.773e-05,40,0.001,2211772,0.045,0.136,0.025,59,0.002,3657,1.286e-05,43018248,4.678e-05,156483584,0.001,9,1.867e-05,313,0.011,26,3.759e-04,0.009,22,0.019,46,0.005,12,1,1,1,1,
17354416,haddadmedia,0,226,5.391e-06,30,0.002,4,1.019e-05,23,0.007,11423980,0.044,0.133,0.004,9,0.002,5246,2.569e-05,85928800,1.138e-04,380617888,0,0,4.353e-06,73,0.003,6,1.558e-04,0.002,4,0.003,6,0.003,7,1,1,1,1,
74730294,LMcDevitt,0,83,1.977e-06,11,8.403e-04,2,2.659e-06,6,5.853e-05,101265,0.044,0.133,0.001,3,1.157e-04,257,0,2944231.500,1.818e-05,60821036,0,0,2.028e-06,34,8.403e-04,2,1.608e-04,8.403e-04,2,0.001,3,0.003,8,243,1,1,1,
59482886,Arightside,0,2553,4.888e-05,272,8.403e-04,2,6.205e-06,14,0.002,3163574,0.036,0.107,0.003,8,0.005,11777,2.421e-05,80993208,1.802e-05,60272708,0,0,1.807e-05,303,0.002,4,2.047e-04,0.001,3,0.002,5,8.403e-04,2,1,1,1,1,
17243733,NoahGrayCNN,0,212,1.420e-05,79,0.007,16,2.127e-05,48,0.010,16650081,0.124,0.373,0.039,94,0.008,17983,4.269e-05,142806592,1.036e-04,346674112,0.006,39,2.081e-05,349,0.017,41,7.972e-04,0.009,22,0.026,61,0.007,17,1,1,1,1,
119897487,yjtorbati,0,536,2.210e-05,123,0.005,12,2.526e-05,57,0.002,4283408,0.076,0.229,0.022,52,0.007,14876,5.578e-05,186601888,4.326e-05,144697232,5.946e-04,4,2.499e-05,419,0.012,29,5.833e-04,0.007,16,0.017,41,0.007,17,1,1,1,1,
518956775,MauraReynolds,0,14,0,4,8.403e-04,2,0,2,3.268e-04,565371,0.095,0.286,0.003,8,2.959e-04,657,0,603215.625,4.809e-05,160862480,0,0,1.252e-06,21,0.003,8,1.291e-04,8.403e-04,2,0.002,5,8.403e-04,2,244,1,1,1,
614542142,DonnaCassataAP,0,3597,1.799e-04,1001,0.007,17,5.540e-05,125,0.004,6971941,0.093,0.278,0.026,62,0.002,3942,7.679e-05,256865232,9.973e-05,333609056,0.002,16,1.300e-04,2180,0.013,30,6.306e-04,0.013,32,0.021,49,0.076,182,1,1,1,1,
20820517,lruskin,0,411,1.599e-05,89,0.002,5,7.978e-06,18,2.470e-04,427378,0.072,0.217,0.003,8,4.837e-04,1074,7.975e-06,26678144,2.635e-05,88149232,0,0,1.079e-05,181,0.003,7,1.051e-04,0.002,5,0.003,6,0.015,36,1,1,1,1,
12654802,khennessey,0,624,5.949e-05,331,0.007,16,3.235e-05,73,0.002,2830174,0.177,0.530,0.017,41,0.003,5817,6.056e-05,202563792,6.942e-05,232207392,0.003,23,3.960e-05,664,0.011,27,4.396e-04,0.010,23,0.012,29,0.019,46,1,1,1,1,
97539939,JoanBiskupic,0,90,1.006e-05,56,0.004,9,1.197e-05,27,0.003,4439133,0.207,0.622,0.012,29,0.004,8431,2.538e-05,84912896,1.023e-04,342258912,1.487e-04,1,8.647e-06,145,0.008,18,2.277e-04,0.005,11,0.005,11,0.006,15,245,1,1,1,
24876649,gbrumfiel,0,439,8.986e-06,50,0.002,5,6.205e-06,14,4.284e-04,741196,0.038,0.114,0.004,9,0.003,6554,3.357e-05,112297744,2.911e-05,97363360,1.487e-04,1,5.665e-06,95,0.003,8,1.132e-04,0.002,5,0.003,7,0.006,14,1,1,1,1,
2375549899,RealLeonHarris,0,562,3.055e-06,17,0.001,3,2.216e-06,5,0.001,2053201,0.010,0.030,0.015,35,0.002,4797,1.264e-05,42267996,5.004e-05,167383568,0,0,9.959e-06,167,0.005,12,3.541e-04,0.001,3,0.009,21,0.003,6,1,1,1,1,
47960407,Jduckham,0,498,2.067e-05,115,0.004,10,1.463e-05,33,0.002,2703836,0.077,0.231,0.009,21,9.462e-04,2101,1.456e-05,48694352,8.263e-05,276414304,7.433e-04,5,1.246e-05,209,0.007,16,2.376e-04,0.005,11,0.005,13,0.011,26,1,1,1,1,
18024105,DCgov,0,56,0,3,0,0,0,0,1.589e-05,27489,0.018,0.054,4.202e-04,1,0.004,9163,1.717e-06,5742407.500,0,0,0,0,0,3,0,0,7.284e-05,0,0,0,0,0,0,246,1,71,38,
297053549,JDSalant,0,434,4.673e-06,26,0.003,7,4.432e-06,10,6.026e-04,1042628,0.020,0.060,0.013,30,0.001,2399,3.590e-06,12009506,2.552e-05,85359864,1.487e-04,1,6.918e-06,116,0.008,18,1.859e-04,0.003,8,0.009,21,8.403e-04,2,247,1,1,1,
67325576,APBenNuckols,0,344,6.649e-06,37,0.003,7,9.308e-06,21,4.253e-04,735817,0.036,0.108,0.011,26,0.003,6859,1.568e-05,52449812,2.088e-05,69853296,4.460e-04,3,7.693e-06,129,0.006,15,2.054e-04,0.004,9,0.008,18,0.004,10,1,1,1,1,
17138140,daniparnass,0,3,0,0,0,0,0,0,5.051e-06,8739,0,0,0.002,4,1.261e-04,280,0,0,1.918e-06,6415048,0,0,0,7,0.001,3,1.002e-04,0,0,0.001,3,0,0,248,1,72,1,
1198644368,sgreenberger,0,319,1.042e-05,58,0.002,5,7.535e-06,17,0.007,11305636,0.061,0.182,0.004,10,5.373e-04,1193,3.111e-06,10407205,1.002e-04,335338432,0,0,5.606e-06,94,0.003,7,2.674e-04,0.003,7,8.403e-04,2,0.004,9,1,1,1,1,
26274572,dontroop,0,15,0,2,0,0,0,0,0,636,0.044,0.133,0,0,2.864e-04,636,0,1272,0,0,0,0,0,2,0,0,7.284e-05,0,0,0,0,0,0,249,1,73,39,
175610542,makejdm,0,384,5.212e-06,29,0.003,6,6.648e-06,15,1.461e-04,252793,0.025,0.076,0.003,8,4.071e-04,904,3.386e-06,11326654,2.548e-05,85241336,4.460e-04,3,3.578e-06,60,0.003,7,9.392e-05,0.003,6,0.003,6,0.002,5,1,1,1,1,
764476890,srl,0,1583,3.738e-05,208,0.008,18,5.717e-05,129,0.012,20843672,0.044,0.131,0.021,49,0.003,6575,5.698e-05,190590592,1.165e-04,389768864,0.004,26,3.811e-05,639,0.012,29,4.888e-04,0.011,25,0.017,41,0.022,52,1,1,1,1,
35754345,danielnasaw,0,481,1.564e-05,87,0.004,10,8.864e-06,20,3.497e-04,604998,0.060,0.181,0.010,24,0.001,2795,1.464e-05,48978680,1.921e-05,64251420,0.001,9,1.103e-05,185,0.006,15,1.777e-04,0.005,12,0.003,6,0.013,31,1,1,1,1,
3161681103,hsu_spencer,0,115,6.829e-06,38,0.003,6,3.546e-06,8,6.329e-04,1095016,0.110,0.330,0.008,19,6.855e-04,1522,7.690e-06,25724756,5.071e-05,169631920,4.460e-04,3,5.546e-06,93,0.007,16,2.016e-04,0.003,6,0.003,7,0.004,9,250,1,1,1,
826808800921403393,ToporHCF,0,17,0,0,0,0,0,0,5.238e-06,9063,0,0,0.002,4,1.441e-05,32,0,0,1.659e-06,5549761.500,0,0,0,12,0.002,4,9.810e-05,0,0,8.403e-04,2,0,0,251,1,74,1,
18732606,AugensteinWTOP,0,1371,2.031e-05,113,0.003,6,1.019e-05,23,0.001,2106826,0.027,0.082,0.019,46,0.005,11583,2.071e-05,69284568,2.090e-05,69900272,1.487e-04,1,2.266e-05,380,0.005,13,5.737e-04,0.005,13,0.013,32,0.005,11,1,1,1,1,
18992816,elysepg,0,274,1.492e-05,83,0.004,10,1.108e-05,25,0.001,2170856,0.101,0.303,0.010,24,0.001,2567,3.053e-05,102119584,7.004e-05,234304848,1.487e-04,1,1.133e-05,190,0.007,17,2.319e-04,0.004,10,0.007,17,0.010,24,1,1,1,1,
15040812,vbagate,0,1420,2.588e-05,144,0.003,6,2.704e-05,61,9.144e-04,1581995,0.034,0.101,0.012,28,0.002,3680,1.029e-05,34420892,1.876e-05,62753344,0.001,8,2.535e-05,425,0.004,9,6.200e-04,0.008,20,0.006,14,0.008,20,1,1,1,1,
263964491,fox5melanie,0,265,1.797e-06,10,0.002,4,4.432e-06,10,2.818e-04,487605,0.013,0.038,0.005,13,0.003,6287,6.035e-06,20188368,1.368e-05,45773572,1.487e-04,1,5.009e-06,84,0.003,8,4.587e-04,0.002,4,0.004,10,4.202e-04,1,1,1,1,1,
608419783,MaureenUmehFox5,0,183,4.133e-06,23,0.002,4,6.205e-06,14,5.646e-04,976786,0.042,0.126,0.005,11,0.004,8492,4.075e-06,13631686,2.238e-05,74863208,1.487e-04,1,5.248e-06,88,0.003,7,4.742e-04,0.002,4,0,0,4.202e-04,1,1,1,1,1,
16877032,mattacklandfox5,0,823,1.995e-05,111,0.003,6,3.147e-05,71,0.001,2115918,0.045,0.135,0.016,39,0.003,7495,1.307e-05,43717600,4.948e-05,165499248,0.001,8,1.974e-05,331,0.005,13,7.651e-04,0.008,20,0.011,27,0.006,15,1,1,1,1,
18623139,JSkl,0,367,1.024e-05,57,0.001,3,3.546e-06,8,1.103e-05,19088,0.052,0.155,0.002,5,4.143e-04,920,4.886e-06,16345702,2.205e-06,7376309.500,0,0,5.308e-06,89,0.001,3,8.565e-05,0.001,3,4.202e-04,1,0.005,13,1,1,1,1,
1565684575,caschaberg,0,85,0,6,8.403e-04,2,2.216e-06,5,2.773e-05,47981,0.024,0.071,0.002,4,0.002,4152,6.300e-06,21073336,5.322e-06,17802120,0,0,0,13,0.001,3,8.029e-05,8.403e-04,2,0,0,4.202e-04,1,252,1,1,1,
105187267,henrycjjackson,0,1431,3.019e-05,168,0.005,12,1.463e-05,33,9.515e-04,1646241,0.039,0.117,0.011,25,0.002,4889,3.471e-05,116104480,5.187e-05,173506192,0.001,10,1.908e-05,320,0.008,20,1.450e-04,0.005,12,0.005,11,0.025,60,1,1,1,1,
170699708,WeijiaJiangTV,0,179,2.516e-06,14,4.202e-04,1,0,1,1.180e-04,204216,0.026,0.078,0.005,13,0.004,7774,2.695e-06,9013582,9.431e-06,31547824,0,0,3.161e-06,53,0.003,6,1.342e-04,4.202e-04,1,0.004,10,0.001,3,1,1,1,1,
394689241,AlanLevin1,0,107,3.235e-06,18,0.001,3,3.546e-06,8,8.028e-05,138903,0.056,0.168,0.006,15,3.684e-04,818,2.823e-06,9442942,1.206e-05,40350536,0,0,3.697e-06,62,0.005,13,1.972e-04,0.001,3,0.001,3,0.004,9,1,1,1,1,
15925218,yehle,0,25,1.977e-06,11,0.001,3,1.330e-06,3,6.239e-06,10795,0.147,0.440,0.002,4,1.230e-04,273,0,1631754.125,0,3852531.500,0,0,0,19,0.002,4,9.546e-05,0.001,3,0,0,8.403e-04,2,253,1,1,1,
24239923,rorol,0,445,1.096e-05,61,4.202e-04,1,0,2,1.085e-04,187745,0.046,0.137,0.003,7,0.001,2583,5.660e-06,18933284,7.668e-06,25649998,0,0,5.308e-06,89,0.002,5,8.180e-05,4.202e-04,1,0.002,4,0.002,5,1,1,1,1,
388456346,LightmanDavid,0,410,5.535e-05,308,0.003,6,3.989e-05,90,0.002,3470405,0.250,0.751,0.005,13,0.001,2578,3.577e-05,119639504,1.021e-04,341497600,2.973e-04,2,3.095e-05,519,0.004,10,1.660e-04,0.003,7,0.004,9,0.004,9,1,1,1,1,
63188873,PamelaBrownCNN,0,57,1.024e-05,57,0.005,13,1.950e-05,44,0.014,23604956,0.333,1,0.033,79,0.014,30340,6.176e-05,206603136,1.539e-04,514893088,0.002,12,1.509e-05,253,0.016,37,6.898e-04,0.006,15,0.003,8,0.004,10,254,1,1,1,
885149478,JenGriffinFNC,0,779,5.589e-05,311,0.005,13,9.485e-05,214,0.020,34369256,0.133,0.399,0.023,55,0.033,72578,2.043e-04,683448448,1.154e-04,386174592,0.001,7,5.588e-05,937,0.011,26,0.001,0.008,19,0.018,44,0.017,40,1,1,1,1,
15821824,BDOH,0,5340,1.280e-04,712,0.003,7,2.127e-05,48,0.002,4276536,0.044,0.133,0.004,10,9.372e-04,2081,6.546e-05,218979680,5.487e-05,183541248,4.460e-04,3,6.930e-05,1162,0.003,8,1.321e-04,0.003,7,0.003,7,0.039,92,1,1,1,1,
293303534,NPRmelissablock,0,498,1.330e-05,74,0.002,5,6.648e-06,15,0.005,7847961,0.050,0.149,0.015,35,0.029,64434,9.771e-05,326835712,8.532e-05,285387712,4.460e-04,3,1.121e-05,188,0.006,15,2.539e-04,0.003,6,0.011,27,0.007,16,1,1,1,1,
17759597,katiezez,0,469,2.444e-05,136,0.005,12,1.906e-05,43,0.002,3676864,0.097,0.290,0.013,31,0.005,10997,5.596e-05,187192640,9.690e-05,324154080,0.001,8,1.676e-05,281,0.009,21,2.194e-04,0.006,15,0.007,16,0.016,37,1,1,1,1,
336172993,GregGordon2,0,12,0,0,0,0,0,0,4.932e-05,85327,0,0,0.004,10,5.504e-04,1222,0,0,5.249e-06,17559450,0,0,1.252e-06,21,0.003,8,9.296e-05,0,0,4.202e-04,1,0,0,1,1,75,1,
747876121,JAscholtes,0,10,0,6,8.403e-04,2,1.330e-06,3,2.362e-04,408711,0.200,0.600,0.012,28,0.003,5551,9.466e-06,31663624,1.517e-05,50742820,0,0,3.817e-06,64,0.008,18,1.543e-04,8.403e-04,2,0.010,23,8.403e-04,2,255,1,1,1,
18776942,bobschieffer,1,25,4.673e-06,26,8.403e-04,2,1.773e-06,4,0.005,8075115,0.347,1.040,0.016,38,0.052,114367,5.850e-05,195681600,8.909e-05,298020768,0,0,4.831e-06,81,0.008,18,2.614e-04,0.001,3,0,0,4.202e-04,1,256,1,1,1,
39012674,MusCBS,0,310,3.774e-06,21,4.202e-04,1,0,1,2.322e-04,401755,0.023,0.068,0.004,9,1.874e-04,416,1.388e-06,4642711,3.914e-05,130910784,0,0,3.697e-06,62,0.003,6,1.078e-04,4.202e-04,1,0.003,8,0.005,12,1,1,1,1,
16157855,edhenry,0,1000,2.462e-05,137,0.004,9,1.729e-05,39,0.019,32146156,0.046,0.137,0.019,46,0.119,263691,2.329e-04,779164096,1.029e-04,344350336,7.433e-04,5,1.914e-05,321,0.010,23,2.837e-04,0.005,11,0.011,27,0.012,29,1,1,1,1,
26596727,jparkABC,0,291,7.189e-06,40,0.004,9,1.330e-05,30,0.003,5136368,0.046,0.137,0.020,47,0.005,11245,2.318e-05,77554832,8.130e-05,271941248,0.001,10,1.246e-05,209,0.012,28,5.051e-04,0.005,12,0.012,29,0.001,3,1,1,1,1,
200709323,hopeyen1,0,139,3.055e-06,17,0,0,0,0,5.555e-05,96104,0.041,0.122,0.005,11,3.860e-04,857,0,2026158.250,8.948e-06,29931564,0,0,2.266e-06,38,0.003,7,1.042e-04,0,0,0,0,0.001,3,1,1,76,1,
39254779,chrispknight,0,128,3.055e-06,17,4.202e-04,1,2.659e-06,6,4.954e-05,85718,0.044,0.133,0.004,9,3.225e-04,716,1.544e-06,5164973.500,6.521e-06,21814682,0,0,5.129e-06,86,0.002,5,2.243e-04,0.001,3,0.002,5,0.004,10,257,1,1,1,
98228006,richardjwolf,0,156,2.516e-06,14,0.002,4,2.659e-06,6,9.396e-04,1625595,0.030,0.090,0.013,32,0.002,3806,1.982e-06,6631173,4.916e-05,164456512,1.487e-04,1,8.707e-06,146,0.008,20,2.274e-04,0.002,4,0.008,18,0.001,3,1,1,1,1,
1025521,Shawna,0,904,3.648e-05,203,0.011,25,6.249e-05,141,0.014,24158212,0.075,0.225,0.038,91,0.010,22812,9.241e-05,309108672,1.098e-04,367285152,0.011,74,3.519e-05,590,0.017,41,7.761e-04,0.018,42,0.019,45,0.011,26,1,1,1,1,
21921150,chanceseales,0,878,3.990e-05,222,0.001,3,2.216e-06,5,5.441e-05,94141,0.084,0.253,0.004,9,5.810e-04,1290,1.850e-05,61885040,6.654e-06,22259722,0,0,2.606e-05,437,0.003,6,9.950e-05,0.001,3,0.003,6,0.039,92,1,1,1,1,
43469833,kateashaw1,0,71,0,6,4.202e-04,1,0,1,7.276e-05,125889,0.028,0.085,0.001,3,0.002,4304,7.780e-06,26025956,2.019e-05,67550408,0,0,0,19,0.001,3,8.906e-05,4.202e-04,1,4.202e-04,1,4.202e-04,1,258,1,1,1,
36776808,fschouten,0,114,3.055e-06,17,0.003,6,4.432e-06,10,0.001,1815513,0.050,0.149,0.009,22,0.002,3572,6.981e-06,23350570,6.926e-05,231673968,5.946e-04,4,6.977e-06,117,0.007,17,1.622e-04,0.003,6,0.006,14,0.004,10,259,1,1,1,
237435487,KatherineSkiba,0,261,9.345e-06,52,0.003,8,9.308e-06,21,7.359e-04,1273238,0.066,0.199,0.007,17,6.670e-04,1481,5.499e-06,18393524,6.925e-05,231641584,1.487e-04,1,7.991e-06,134,0.005,13,1.438e-04,0.003,8,0.005,12,0.009,21,1,1,1,1,
16026911,meghankwelsh,0,83,5.751e-06,32,8.403e-04,2,3.103e-06,7,2.136e-04,369588,0.129,0.386,0.004,9,3.999e-04,888,3.495e-06,11691997,2.403e-05,80379560,0,0,5.248e-06,88,0.003,8,1.429e-04,0.001,3,0.003,8,0.004,10,1,1,1,1,
325814138,JTanfani,0,144,8.447e-06,47,0.003,8,1.817e-05,41,2.322e-04,401685,0.109,0.326,0.006,14,3.549e-04,788,3.335e-06,11156780,1.723e-05,57638316,2.973e-04,2,7.812e-06,131,0.005,11,1.390e-04,0.003,8,0.003,8,0.006,15,260,1,1,1,
61200555,BlakeBurman,0,192,3.235e-06,18,0.001,3,1.773e-06,4,0.006,9850041,0.031,0.094,0.006,15,0.001,3116,3.328e-06,11133078,1.096e-04,366542944,0,0,3.459e-06,58,0.005,12,1.255e-04,0.001,3,0.004,9,0.002,4,261,1,1,1,
120202126,scottwfoster,0,91,2.157e-06,12,4.202e-04,1,0,1,1.391e-04,240618,0.044,0.132,0.004,10,0.001,3260,7.596e-06,25410654,2.217e-05,74152480,0,0,2.028e-06,34,0.003,8,1.215e-04,4.202e-04,1,0.004,9,8.403e-04,2,262,1,1,1,
118188665,mikeviqueira,0,390,2.300e-05,128,0.005,11,1.064e-05,24,0.002,4223021,0.109,0.328,0.009,22,0.004,8232,4.343e-05,145264880,8.458e-05,282928480,0.001,8,1.121e-05,188,0.006,15,2.139e-04,0.006,15,0.003,7,0.004,10,263,1,1,1,
262691862,maryaliceparks,0,509,2.786e-05,155,0.003,8,4.166e-05,94,0.005,9016391,0.102,0.305,0.010,24,0.006,12621,1.251e-04,418537952,1.140e-04,381425856,5.946e-04,4,2.165e-05,363,0.006,15,4.170e-04,0.004,10,0.007,16,0.006,14,1,1,1,1,
454100672,mjbeckel,0,790,1.599e-05,89,0.003,8,1.817e-05,41,0.001,2003183,0.038,0.113,0.013,32,0.002,5419,3.240e-05,108366816,5.974e-05,199829280,0,0,1.473e-05,247,0.008,20,2.282e-04,0.005,12,0.011,27,0.008,18,1,1,1,1,
12577632,ElizabethPrann,0,122,7.728e-06,43,0.002,5,1.064e-05,24,0.004,6956706,0.117,0.352,0.005,11,0.010,21784,3.069e-05,102674016,1.040e-04,347822720,0,0,5.487e-06,92,0.003,8,2.412e-04,0.003,6,8.403e-04,2,0.003,6,1,1,1,1,
21010253,LelandVittert,0,231,1.689e-05,94,0.003,7,1.108e-05,25,0.002,3991110,0.136,0.407,0.011,25,0.005,12086,9.765e-05,326654208,6.855e-05,229315504,2.973e-04,2,1.163e-05,195,0.007,17,2.353e-04,0.004,10,0.001,3,0.005,12,1,1,1,1,
589198817,reuterslambert,0,94,5.032e-06,28,0.001,3,8.421e-06,19,6.011e-05,104003,0.099,0.298,0.003,6,5.558e-04,1234,7.340e-06,24553252,1.479e-05,49481400,0,0,3.638e-06,61,0.002,5,1.346e-04,0.001,3,0.001,3,0.002,5,264,1,1,1,
166219963,jamieson,0,484,1.384e-05,77,0.006,14,2.438e-05,55,0.004,7115782,0.053,0.159,0.020,48,0.003,7593,3.098e-05,103618768,6.060e-05,202719424,0.001,8,1.896e-05,318,0.012,29,3.766e-04,0.008,18,0.015,36,0.005,11,265,1,1,1,
130971502,tomrousseyABC7,0,460,4.493e-06,25,0.001,3,3.989e-06,9,1.982e-04,342900,0.018,0.054,0.009,22,0.002,3889,5.733e-06,19177000,1.707e-05,57094860,0,0,6.083e-06,102,0.004,9,2.251e-04,0.001,3,0.007,16,0.002,4,1,1,1,1,
73145792,drajem,0,353,1.348e-05,75,0.003,6,8.864e-06,20,1.482e-04,256379,0.071,0.212,0.009,21,7.183e-04,1595,1.017e-05,34005920,1.401e-05,46865548,0,0,9.840e-06,165,0.005,13,1.682e-04,0.003,6,0.005,11,0.004,10,1,1,1,1,
28913831,wjlester,0,1982,9.381e-05,522,0.003,7,1.108e-05,25,1.868e-04,323136,0.088,0.263,0.006,14,0.001,2379,3.872e-05,129517720,2.131e-05,71282200,1.487e-04,1,5.320e-05,892,0.004,10,1.987e-04,0.005,11,0.005,11,0.052,123,1,1,1,1,
285772181,akesslerdc,0,605,3.127e-05,174,4.202e-04,1,0,2,1.878e-05,32492,0.096,0.288,8.403e-04,2,6.490e-04,1441,1.296e-05,43358172,7.842e-06,26231964,0,0,1.879e-05,315,4.202e-04,1,7.515e-05,4.202e-04,1,0,0,0.027,65,1,1,1,1,
2561575580,JBergal,0,75,0,3,4.202e-04,1,0,1,1.229e-05,21258,0.013,0.040,0.005,11,1.022e-04,227,0,141328.188,1.694e-06,5667308.500,0,0,1.908e-06,32,0.003,6,1.546e-04,4.202e-04,1,0.001,3,4.202e-04,1,1,1,1,1,
15430418,JaneNorman,0,190,1.510e-05,84,0.003,7,1.108e-05,25,1.908e-04,330178,0.147,0.442,0.008,20,5.422e-04,1204,9.466e-06,31663552,1.331e-05,44537808,4.460e-04,3,1.133e-05,190,0.006,14,1.317e-04,0.003,8,0.006,15,0.008,20,1,1,1,1,
17907987,timkmak,0,0,0,0,0,0,0,0,1.375e-04,237971,0,0,0.003,8,0,0,0,0,2.459e-05,82245208,0,0,0,10,0.003,8,8.634e-05,0,0,0,0,0,0,266,1,77,40,
19902826,CarterD,0,2298,3.307e-05,184,0.001,3,1.773e-06,4,3.279e-05,56731,0.027,0.080,0.002,4,6.837e-04,1518,1.453e-05,48596964,3.110e-06,10402728,0,0,1.968e-05,330,0.001,3,9.521e-05,0.001,3,4.202e-04,1,0.026,61,1,1,1,1,
34737729,kgyp,0,1084,1.474e-05,82,0.003,7,1.064e-05,24,2.325e-04,402311,0.025,0.076,0.008,20,0.001,2390,1.392e-05,46576448,2.009e-05,67193616,0,0,1.199e-05,201,0.005,12,2.668e-04,0.003,8,0.005,11,0.008,20,1,1,1,1,
47598412,ShanicaJohnson,0,1480,1.492e-05,83,0.001,3,3.546e-06,8,2.054e-05,35544,0.019,0.056,0.002,4,6.431e-04,1428,1.443e-05,48258112,5.628e-06,18826400,0,0,9.124e-06,153,0.001,3,7.905e-05,0.001,3,4.202e-04,1,0.012,28,1,1,1,1,
704826411719110656,MaryAnnePaz1,0,113,8.986e-06,50,8.403e-04,2,8.864e-06,20,1.218e-05,21068,0.147,0.442,0.002,5,1.441e-05,32,0,2585084.250,2.663e-06,8907085,0,0,6.858e-06,115,0.002,4,1.379e-04,8.403e-04,2,4.202e-04,1,0.004,9,1,1,1,1,
18734076,KateRyanWTOP,0,301,7.728e-06,43,0.002,4,1.019e-05,23,1.808e-04,312865,0.048,0.143,0.005,13,0.002,4698,1.238e-05,41416168,1.415e-05,47340916,1.487e-04,1,8.707e-06,146,0.003,7,1.976e-04,0.003,6,0.004,10,0.005,11,1,1,1,1,
183351903,maryagnescarey,0,1256,9.004e-05,501,0.005,13,3.235e-05,73,0.001,1749905,0.133,0.399,0.010,23,0.004,9614,9.740e-05,325818528,5.077e-05,169824960,0.002,16,4.681e-05,785,0.006,14,1.669e-04,0.007,17,0.005,13,0.035,84,1,1,1,1,
842787331224584192,RebeccaEHoffman,0,29,0,6,0,0,0,0,0,11,0.069,0.207,0,0,4.954e-06,11,0,45365.914,0,0,0,0,0,9,0,0,7.284e-05,0,0,0,0,0.001,3,1,1,78,1,
525687528,BillFreebairn,0,23,0,0,0,0,0,0,0,46,0,0,0,0,2.072e-05,46,0,0,0,0,0,0,0,0,0,0,7.284e-05,0,0,0,0,0,0,267,14,79,41,
85423396,IanTalley,0,843,1.779e-05,99,0.003,8,1.817e-05,41,6.624e-04,1146094,0.039,0.117,0.008,18,0.003,7603,5.640e-05,188672016,4.006e-05,134004080,0.001,7,1.437e-05,241,0.006,14,1.541e-04,0.004,10,0.005,12,0.008,20,1,1,1,1,
743871787,KevinWhitelaw1,0,474,2.822e-05,157,0.005,13,1.596e-05,36,9.879e-04,1709186,0.110,0.331,0.015,36,4.814e-04,1069,1.821e-05,60918648,5.975e-05,199869904,0.002,15,2.189e-05,367,0.010,23,2.234e-04,0.008,19,0.011,27,0.015,36,1,1,1,1,
326301436,TimoGard,0,91,0,2,0,0,0,0,1.172e-04,202829,0.007,0.022,0.003,8,0.002,3699,0,0,2.014e-05,67376984,0,0,0,13,0.003,6,9.286e-05,0,0,8.403e-04,2,0,0,1,1,80,1,
