Node-Id,Node-Title,attribute-Is-Verified-1-Twitter JSON all_filtered,attribute-Tweets-Sent-Count-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered,inDegreeCentrality-1-Twitter JSON all_filtered-unscaled,kcore-1-Twitter JSON all_filtered,kcore-1-Twitter JSON all_filtered-unscaled,totalDegreeCentrality-1-Twitter JSON all_filtered,totalDegreeCentrality-1-Twitter JSON all_filtered-unscaled,twitter-actualInfluencer-1-Twitter JSON all_filtered,twitter-actualInfluencer-1-Twitter JSON all_filtered-unscaled,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered,twitter-averageMentionsPerTweet-1-Twitter JSON all_filtered-unscaled,twitter-mostMentioned-1-Twitter JSON all_filtered,twitter-mostMentioned-1-Twitter JSON all_filtered-unscaled,twitter-numberOfFollowers-1-Twitter JSON all_filtered,twitter-numberOfFollowers-1-Twitter JSON all_filtered-unscaled,twitter-potentialConnectors-1-Twitter JSON all_filtered,twitter-potentialConnectors-1-Twitter JSON all_filtered-unscaled,twitter-potentialReach-1-Twitter JSON all_filtered,twitter-potentialReach-1-Twitter JSON all_filtered-unscaled,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered,twitter-reciprocalMentionsCliqueCount-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsDegree-1-Twitter JSON all_filtered,twitter-totalMentionsDegree-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsKcore-1-Twitter JSON all_filtered,twitter-totalMentionsKcore-1-Twitter JSON all_filtered-unscaled,twitter-totalMentionsPageRank-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered,twitter-totalReciprocalMentionsUnweighted-1-Twitter JSON all_filtered-unscaled,twitter-trustedSource-1-Twitter JSON all_filtered,twitter-trustedSource-1-Twitter JSON all_filtered-unscaled,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered,twitter-wantsToBeInfluencer-1-Twitter JSON all_filtered-unscaled,weakComponentMembers-5-Twitter JSON all_filtered,weakComponentMembers-3-Twitter JSON all_filtered,weakComponentMembers-4-Twitter JSON all_filtered,weakComponentMembers-2-Twitter JSON all_filtered,
280744987,AshleyKoerber,0,41,1.838e-05,18,0,0,0,0,4.295e-06,1710,0.160,0.439,0,0,7.715e-04,1710,1.765e-05,11241596,0,0,0,0,1.312e-05,29,0,0,8.143e-05,0,0,0,0,0.003,8,484,1,363,2,
54745529,Schineman,0,38,4.084e-06,4,4.361e-04,1,0,1,2.164e-05,8616,0.038,0.105,8.722e-04,2,6.014e-04,1333,1.454e-06,926392.625,0,22958.037,0,0,3.166e-06,7,4.361e-04,1,9.199e-05,4.361e-04,1,0,0,4.361e-04,1,485,1,3,2,
17897395,StCollinson,0,19,0,1,0,0,0,0,0.006,2212365,0.019,0.053,0.005,11,0.002,5247,2.238e-06,1425473.375,2.462e-04,156819296,0,0,8.141e-06,18,0.003,8,2.121e-04,0,0,0,0,4.361e-04,1,486,1,364,2,
517633752,ACrutchfield14,0,36,1.021e-05,10,0,0,0,0,3.875e-06,1543,0.101,0.278,0,0,6.962e-04,1543,1.193e-05,7597374.500,0,0,0,0,7.689e-06,17,0,0,8.143e-05,0,0,0,0,0.003,6,487,1,365,2,
17331053,staceyssamuel,0,17,0,0,0,0,0,0,7.427e-06,2957,0,0,4.361e-04,1,4.174e-04,925,0,0,2.439e-06,1553572.625,0,0,0,2,4.361e-04,1,8.999e-05,0,0,4.361e-04,1,0,0,488,1,366,2,
17447972,aaronernst,0,296,3.573e-05,35,0,0,0,0,3.042e-06,1211,0.043,0.118,0,0,5.464e-04,1211,1.266e-05,8061452,0,0,0,0,2.035e-05,45,0,0,8.143e-05,0,0,0,0,0.003,6,2,1,367,2,
18804789,TimBella,0,229,4.084e-06,4,0,0,0,0,1.210e-05,4816,0.006,0.017,4.361e-04,1,0.001,2408,6.532e-06,4160995,0,0,0,0,2.261e-06,5,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,368,2,
24594836,BenjaminBell,0,215,2.552e-05,25,4.361e-04,1,0,1,3.736e-05,14877,0.042,0.116,4.361e-04,1,0.002,4539,4.953e-05,31551000,1.446e-05,9213679,0,0,1.854e-05,41,4.361e-04,1,1.097e-04,4.361e-04,1,0,0,0.005,12,2,1,3,2,
238252964,erindooley,0,78,2.042e-05,20,8.722e-04,2,1.160e-05,12,5.764e-04,229486,0.093,0.256,0.004,9,0.001,2689,2.191e-05,13956894,7.152e-05,45554620,0,0,2.126e-05,47,0.003,7,5.011e-04,0.001,3,0.002,5,0.002,5,2,1,3,2,
25112718,SerenaMarsh,0,554,1.725e-04,169,0.003,7,3.481e-05,36,0.004,1753117,0.111,0.305,0.008,19,0.002,4994,1.682e-04,107160344,1.823e-04,116104800,0.036,15,1.524e-04,337,0.004,10,4.513e-04,0.006,14,0.005,11,0.019,43,2,1,3,2,
31397174,mjahanna,0,93,1.429e-05,14,4.361e-04,1,0,1,3.040e-05,12104,0.055,0.151,8.722e-04,2,0.002,3870,1.944e-05,12383602,0,380072.750,0,0,1.086e-05,24,4.361e-04,1,8.407e-05,4.361e-04,1,0,0,8.722e-04,2,2,1,3,2,
64632598,Lhartzenbusch,0,214,1.429e-05,14,0,0,0,0,0,272,0.024,0.065,0,0,1.227e-04,272,0,474463.531,0,0,0,0,1.176e-05,26,0,0,8.143e-05,0,0,0,0,0.005,12,2,1,369,2,
1603358671,acrowder0606,0,14,0,0,0,0,0,0,1.462e-06,582,0,0,0,0,2.626e-04,582,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,2,76,370,164,
209787354,RosJordanAJE,0,947,1.245e-04,122,0.002,4,1.450e-05,15,0.001,453078,0.047,0.129,0.004,9,0.004,9151,1.507e-04,95992672,4.123e-05,26262654,0,0,9.498e-05,210,0.002,5,1.315e-04,0.003,6,0.001,3,0.014,31,2,1,3,2,
19409079,AlanFisher,0,831,1.133e-04,111,0.001,3,2.417e-05,25,0.001,485782,0.049,0.134,0.006,13,0.012,25941,1.920e-04,122284784,6.388e-05,40690104,0,0,1.031e-04,228,0.002,4,1.877e-04,0.004,10,0.003,6,0.020,46,2,1,3,2,
485842327,ChrisSheridan34,0,407,7.146e-05,70,0.001,3,2.514e-05,26,0.002,818985,0.063,0.172,0.005,11,2.229e-04,494,1.129e-05,7190570,6.454e-05,41112224,0,0,8.729e-05,193,0.002,4,3.171e-04,0.003,7,0.004,9,0.011,26,2,1,3,2,
18989685,LailaAlarian,0,74,3.063e-06,3,0,0,0,0,2.076e-05,8264,0.015,0.041,0,0,0.004,8264,8.409e-06,5356195.500,0,0,0,0,2.714e-06,6,0,0,8.143e-05,0,0,0,0,0.001,3,2,1,371,2,
34305464,anarvirji,0,651,6.227e-05,61,8.722e-04,2,6.769e-06,7,2.734e-04,108875,0.034,0.094,0.001,3,4.282e-04,949,2.670e-05,17006690,1.534e-05,9770542,0,0,5.292e-05,117,8.722e-04,2,9.899e-05,0.001,3,8.722e-04,2,0.014,32,2,1,3,2,
399730564,colmonews,0,121,2.246e-05,22,8.722e-04,2,4.835e-06,5,4.874e-05,19406,0.066,0.182,0.002,4,6.597e-04,1462,2.160e-05,13756833,6.752e-06,4301126.500,0,0,1.719e-05,38,0.001,3,1.147e-04,0.001,3,8.722e-04,2,0.003,6,2,1,3,2,
412538089,HowardN1DC,0,9,3.063e-06,3,4.361e-04,1,0,1,5.625e-04,223982,0.121,0.333,8.722e-04,2,1.187e-04,263,0,435544.156,1.007e-04,64168284,0,0,2.714e-06,6,8.722e-04,2,1.040e-04,4.361e-04,1,4.361e-04,1,0,0,489,1,195,2,
211330724,LanaZak,0,17,2.450e-05,24,0.003,6,8.703e-06,9,8.586e-04,341856,0.513,1.412,0.005,11,0.002,4953,4.238e-05,26995908,7.151e-05,45551864,0.007,3,1.854e-05,41,0.003,8,2.164e-04,0.003,7,8.722e-04,2,8.722e-04,2,490,1,3,2,
28789225,AyanaBrickhouse,0,9,0,0,0,0,0,0,3.381e-06,1346,0,0,4.361e-04,1,1.791e-04,397,0,0,0,11642.566,0,0,0,1,4.361e-04,1,8.221e-05,0,0,0,0,0,0,491,1,372,165,
135162675,AleemMaqbool,0,48,2.246e-05,22,0.001,3,5.802e-06,6,0.001,418265,0.167,0.458,0.003,6,0.014,31662,8.114e-05,51688628,4.597e-05,29283090,0,0,1.900e-05,42,0.002,5,1.433e-04,0.002,4,4.361e-04,1,0.004,9,2,1,3,2,
39421317,D_Steinberger,0,15,2.042e-06,2,0,0,0,0,7.653e-06,3047,0.048,0.133,4.361e-04,1,1.615e-04,358,0,264600.938,4.064e-06,2588431.500,0,0,2.261e-06,5,4.361e-04,1,9.781e-05,0,0,0,0,8.722e-04,2,2,1,373,2,
111121582,kdhirten,0,83,7.146e-06,7,0,0,0,0,5.740e-05,22853,0.031,0.084,4.361e-04,1,1.254e-04,278,3.350e-06,2133755.250,0,101527.797,0,0,8.141e-06,18,4.361e-04,1,1.096e-04,0,0,4.361e-04,1,0.002,4,2,1,374,2,
36696370,David_Kerley,0,105,1.429e-05,14,8.722e-04,2,9.670e-06,10,3.305e-04,131579,0.048,0.133,0.004,10,0.002,4356,0,649752.688,2.105e-05,13407959,0,0,1.538e-05,34,0.003,7,4.055e-04,8.722e-04,2,4.361e-04,1,4.361e-04,1,2,1,3,2,
112223837,nicomaounis,0,79,3.063e-06,3,0,0,0,0,3.983e-06,1586,0.014,0.038,4.361e-04,1,3.578e-04,793,1.413e-06,900280.875,0,0,0,0,2.261e-06,5,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,375,2,
42854489,AshleySemlerBBC,0,11,3.063e-06,3,0,0,0,0,2.083e-04,82919,0.099,0.273,0.001,3,5.690e-04,1261,0,696197,2.075e-05,13214589,0,0,4.975e-06,11,0.001,3,9.985e-05,0,0,4.361e-04,1,0.001,3,492,1,376,2,
15531387,baysontheroad,0,195,5.615e-05,55,4.361e-04,1,1.160e-05,12,7.088e-04,282201,0.103,0.282,0.002,5,0.008,17414,5.529e-05,35217984,1.919e-05,12221256,0,0,5.337e-05,118,0.002,4,1.986e-04,8.722e-04,2,8.722e-04,2,8.722e-04,2,2,1,3,2,
289037143,AtallahAmjad,0,353,2.042e-05,20,8.722e-04,2,2.901e-06,3,9.011e-05,35879,0.021,0.057,0.001,3,6.046e-04,1340,7.685e-06,4895427,1.063e-05,6773966.500,0,0,1.447e-05,32,8.722e-04,2,8.391e-05,8.722e-04,2,4.361e-04,1,0.003,7,2,1,3,2,
458234232,marwanbishara,0,250,4.084e-06,4,0,0,0,0,2.574e-04,102475,0.006,0.016,8.722e-04,2,0.009,19959,0,0,0,23948.574,0,0,2.714e-06,6,4.361e-04,1,8.738e-05,0,0,4.361e-04,1,0,0,2,1,377,2,
33647344,elizondogabriel,0,220,5.104e-06,5,0,0,0,0,1.726e-04,68715,0.008,0.023,0.001,3,0.006,13077,3.461e-05,22047656,9.175e-06,5844389,0,0,5.880e-06,13,8.722e-04,2,1.042e-04,0,0,0.001,3,8.722e-04,2,2,1,378,2,
44638576,BBCKimGhattas,1,188,2.144e-05,21,0,0,0,0,0.001,576805,0.041,0.112,0.003,6,0.034,74857,2.570e-04,163678400,8.644e-05,55063768,0,0,1.945e-05,43,8.722e-04,2,1.496e-04,0,0,0.002,5,0.004,10,2,1,379,2,
19932600,wheelb,0,56,1.327e-05,13,0.001,3,6.769e-06,7,7.115e-04,283306,0.084,0.232,0.002,5,3.659e-04,811,7.367e-06,4692677.500,6.204e-05,39518040,0,0,1.221e-05,27,0.002,4,1.191e-04,0.001,3,0.001,3,4.361e-04,1,493,1,3,2,
48481809,tracybrown_dc,0,25,5.104e-06,5,4.361e-04,1,1.934e-06,2,4.697e-06,1870,0.073,0.200,4.361e-04,1,2.734e-04,606,1.836e-06,1169221.875,2.137e-06,1361147.625,0,0,5.428e-06,12,4.361e-04,1,8.979e-05,4.361e-04,1,4.361e-04,1,0.002,4,494,1,3,2,
15289200,sramosABC,0,180,5.921e-05,58,0.003,7,2.127e-05,22,0.003,1371922,0.117,0.322,0.007,16,0.002,4449,5.008e-05,31901600,1.527e-04,97274552,0.019,8,5.925e-05,131,0.003,8,3.136e-04,0.004,10,0.001,3,0.007,17,2,1,3,2,
251282331,daniahy,0,417,1.021e-05,10,0,0,0,0,7.409e-06,2950,0.009,0.024,0,0,0.001,2950,3.139e-05,19995292,0,0,0,0,9.046e-06,20,0,0,8.143e-05,0,0,0,0,0.003,7,2,1,380,2,
11371612,niagarasquare,0,72,7.146e-06,7,0,0,0,0,8.399e-06,3344,0.035,0.097,4.361e-04,1,7.968e-04,1766,3.154e-06,2009110.250,2.563e-06,1632873,0,0,5.880e-06,13,4.361e-04,1,1.188e-04,0,0,4.361e-04,1,0.002,4,2,1,381,2,
24904553,PeterHyDaniels,0,192,6.125e-05,60,0,0,0,0,0,348,0.114,0.312,0,0,1.570e-04,348,1.266e-05,8067408.500,0,0,0,0,4.840e-05,107,0,0,8.143e-05,0,0,0,0,0.013,29,2,1,382,2,
54301047,gallaghereport,0,59,0,1,0,0,0,0,9.951e-06,3962,0.006,0.017,4.361e-04,1,8.938e-04,1981,0,0,0,0,0,0,0,1,0,0,8.143e-05,0,0,0,0,0,0,2,77,383,166,
183212100,JohnJessupCBN,0,50,1.123e-05,11,0.001,3,8.703e-06,9,4.466e-04,177812,0.080,0.220,0.002,4,0.001,3025,9.877e-06,6291739,6.228e-05,39672472,0.002,1,1.493e-05,33,0.001,3,2.519e-04,0.001,3,0.001,3,0.001,3,2,1,3,2,
15617668,nathanhurst,0,32,1.531e-05,15,8.722e-04,2,2.901e-06,3,2.651e-05,10557,0.170,0.469,0.002,4,6.736e-04,1493,2.256e-05,14369608,4.597e-06,2928268.750,0,0,1.312e-05,29,0.001,3,9.820e-05,8.722e-04,2,0,0,4.361e-04,1,495,1,3,2,
39012674,MusCBS,0,32,3.063e-06,3,0,0,0,0,1.045e-05,4162,0.034,0.094,4.361e-04,1,1.949e-04,432,2.114e-06,1346755.375,5.512e-06,3511003.500,0,0,3.166e-06,7,4.361e-04,1,8.715e-05,0,0,4.361e-04,1,8.722e-04,2,496,1,384,2,
50303740,JillianBHughes,0,20,1.633e-05,16,8.722e-04,2,7.736e-06,8,0.001,429928,0.291,0.800,0.003,6,6.484e-04,1437,9.437e-06,6011199,1.355e-04,86302320,0,0,1.538e-05,34,0.002,5,1.396e-04,8.722e-04,2,8.722e-04,2,0.002,4,497,1,3,2,
857360184,AngelaZatopek,0,9,0,0,0,0,0,0,3.848e-05,15321,0,0,0,0,0.007,15321,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,498,78,385,167,
19619179,CSPANAdrienne,0,23,2.042e-06,2,0,0,0,0,1.597e-06,636,0.032,0.087,0,0,2.870e-04,636,0,599017.750,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,8.722e-04,2,2,1,386,2,
805328677,TheRobinMazyck,0,93,3.063e-06,3,0,0,0,0,5.747e-06,2288,0.012,0.032,4.361e-04,1,5.162e-04,1144,0,486791.094,0,0,0,0,2.261e-06,5,0,0,8.143e-05,0,0,0,0,8.722e-04,2,2,1,387,2,
21326212,JenniferWishon,0,126,2.348e-05,23,0.001,3,1.450e-05,15,8.830e-04,351585,0.066,0.183,0.002,4,0.002,5484,3.247e-05,20683432,8.523e-05,54288264,0.002,1,2.623e-05,58,0.001,3,3.493e-04,0.001,3,0.001,3,0.002,4,2,1,3,2,
448566152,juliaboccagno,0,27,4.084e-06,4,0,0,0,0,5.814e-06,2315,0.054,0.148,4.361e-04,1,2.089e-04,463,0,0,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,0,0,499,79,388,168,
605608408,GWMacGillivray,0,201,7.146e-05,70,0.002,4,9.670e-06,10,2.303e-04,91703,0.127,0.348,0.004,9,3.831e-04,849,2.711e-05,17268100,3.613e-05,23012802,0,0,6.468e-05,143,0.002,5,2.178e-04,0.002,4,0.003,7,0.012,28,2,1,3,2,
22295243,nicninh,0,25,4.084e-06,4,4.361e-04,1,1.934e-06,2,6.900e-05,27474,0.058,0.160,0.003,6,3.298e-04,731,2.216e-06,1411686,7.085e-06,4512868.500,0,0,1.266e-05,28,0.002,4,1.408e-04,4.361e-04,1,0.003,6,8.722e-04,2,2,1,3,2,
3066095122,AbigailCBN,0,223,1.838e-05,18,0.001,3,1.160e-05,12,2.538e-04,101035,0.029,0.081,0.003,6,0.003,5543,2.207e-05,14057762,2.757e-05,17560440,0.002,1,1.900e-05,42,0.001,3,3.198e-04,0.002,4,0.002,4,0.001,3,2,1,3,2,
170699708,WeijiaJiangTV,0,34,5.104e-06,5,0,0,0,0,1.290e-04,51355,0.053,0.147,0.001,3,0.004,8173,0,295429.125,7.095e-06,4519143.500,0,0,4.071e-06,9,4.361e-04,1,8.613e-05,0,0,8.722e-04,2,0,0,2,1,389,2,
57072084,krisvancleave,0,344,2.654e-05,26,0.002,4,8.703e-06,9,0.001,430829,0.027,0.076,0.009,20,0.003,5777,2.235e-05,14236755,7.793e-05,49637828,0,0,2.804e-05,62,0.003,7,3.994e-04,0.003,6,0.004,9,4.361e-04,1,2,1,3,2,
450687329,to_fo,0,31,0,1,0,0,0,0,1.695e-06,675,0.012,0.032,0,0,3.046e-04,675,0,480463.938,0,0,0,0,0,2,0,0,8.143e-05,0,0,0,0,4.361e-04,1,500,1,390,2,
34414631,brightwhitney,0,31,0,1,0,0,0,0,0,105,0.012,0.032,0,0,4.738e-05,105,0,57119.742,0,0,0,0,0,2,0,0,8.143e-05,0,0,0,0,4.361e-04,1,501,1,391,2,
41882703,allisonradio,0,119,5.104e-06,5,0,0,0,0,5.433e-05,21632,0.015,0.042,0.001,3,4.701e-04,1042,0,183137.438,1.750e-05,11145499,0,0,3.618e-06,8,8.722e-04,2,9.788e-05,0,0,0,0,4.361e-04,1,2,1,392,2,
2636521628,cspanDebbie,0,64,3.063e-06,3,0,0,0,0,5.267e-06,2097,0.017,0.047,8.722e-04,2,1.390e-04,308,0,355847.281,2.269e-06,1445652,0,0,2.714e-06,6,4.361e-04,1,8.169e-05,0,0,0,0,8.722e-04,2,2,1,393,2,
240879503,BBCRajiniV,0,175,3.063e-05,30,0.002,4,8.703e-06,9,0.001,444142,0.062,0.171,0.003,6,0.007,15811,9.340e-05,59496528,7.407e-05,47182892,0.002,1,2.759e-05,61,0.002,5,1.652e-04,0.002,5,0.001,3,0.004,9,2,1,3,2,
630808206,PaulStrandCBN,0,15,0,0,0,0,0,0,3.612e-05,14383,0,0,8.722e-04,2,9.290e-04,2059,0,0,1.169e-05,7447778.500,0,0,1.809e-06,4,4.361e-04,1,1.457e-04,0,0,8.722e-04,2,0,0,502,1,394,2,
94116066,stoddrad,0,298,9.392e-05,92,0.001,3,6.769e-06,7,5.506e-05,21921,0.112,0.309,0.002,4,4.607e-04,1021,4.868e-05,31011884,1.860e-05,11845994,0,0,7.644e-05,169,0.001,3,1.155e-04,0.002,4,8.722e-04,2,0.005,11,2,1,3,2,
31060812,JSLaRocca,0,19,0,0,0,0,0,0,0,266,0,0,0,0,1.200e-04,266,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,503,80,395,169,
36725454,brajup,0,107,2.246e-05,22,0.001,3,4.835e-06,5,1.002e-04,39883,0.075,0.206,0.003,6,0.001,2232,3.039e-05,19357566,1.916e-05,12206957,0,0,2.035e-05,45,0.002,4,1.211e-04,0.002,4,8.722e-04,2,0.004,10,2,1,3,2,
96569103,pamcoultercbs,0,135,2.654e-05,26,4.361e-04,1,3.868e-06,4,2.897e-05,11535,0.070,0.193,4.361e-04,1,4.507e-04,999,2.369e-05,15092770,1.318e-05,8395220,0,0,2.216e-05,49,4.361e-04,1,8.229e-05,4.361e-04,1,0,0,0.006,13,2,1,3,2,
52724312,ErickStakelbeck,0,136,2.144e-05,21,0,0,0,0,6.237e-04,248336,0.056,0.154,4.361e-04,1,0.005,11288,0,0,0,0,0,0,9.498e-06,21,0,0,8.143e-05,0,0,0,0,0,0,2,81,396,170,
169679157,BESorenson,0,263,1.021e-05,10,4.361e-04,1,0,1,1.141e-04,45442,0.014,0.038,8.722e-04,2,2.617e-04,580,2.135e-06,1359787.250,3.265e-05,20797000,0,0,7.237e-06,16,8.722e-04,2,9.315e-05,4.361e-04,1,8.722e-04,2,8.722e-04,2,2,1,3,2,
2343897943,AmberCStrong,0,214,7.146e-06,7,8.722e-04,2,5.802e-06,6,2.295e-04,91375,0.012,0.033,0.002,4,3.718e-04,824,4.966e-06,3163179,3.590e-05,22868078,0,0,1.131e-05,25,0.001,3,2.417e-04,8.722e-04,2,8.722e-04,2,0.002,4,2,1,3,2,
183341278,BmoreConetta,0,27,2.042e-06,2,4.361e-04,1,0,1,2.993e-05,11917,0.027,0.074,4.361e-04,1,0.002,3991,3.782e-06,2409378,8.632e-06,5498226,0,0,2.261e-06,5,4.361e-04,1,9.719e-05,4.361e-04,1,4.361e-04,1,0,0,504,1,3,2,
36129751,ttgaughan,0,18,2.042e-06,2,0,0,0,0,7.490e-06,2982,0.040,0.111,0,0,0.001,2982,2.649e-06,1687222.750,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,8.722e-04,2,2,1,397,2,
18943233,TOMFOTY,0,21,3.063e-06,3,4.361e-04,1,1.934e-06,2,1.608e-05,6403,0.052,0.143,4.361e-04,1,5.121e-04,1135,3.279e-06,2088656.500,7.553e-06,4811034,0,0,2.714e-06,6,4.361e-04,1,8.186e-05,4.361e-04,1,0,0,4.361e-04,1,2,1,3,2,
65962672,JonelleHenry,0,163,3.267e-05,32,0.001,3,9.670e-06,10,1.817e-04,72345,0.071,0.196,0.002,5,5.324e-04,1180,2.391e-05,15230129,4.922e-05,31350410,0,0,3.076e-05,68,0.001,3,1.380e-04,0.001,3,0.001,3,0.004,10,2,1,3,2,
192909885,GeeWotshela,0,38,0,0,0,0,0,0,1.870e-05,7447,0,0,4.361e-04,1,1.674e-04,371,0,0,0,40577.352,0,0,0,2,4.361e-04,1,8.389e-05,0,0,4.361e-04,1,0,0,2,1,398,2,
246318153,atwaheed,0,10,0,0,0,0,0,0,1.457e-05,5802,0,0,0,0,0.003,5802,0,0,0,0,0,0,0,0,0,0,8.143e-05,0,0,0,0,0,0,505,82,399,171,
227546632,nickirossoll,0,62,3.063e-06,3,0,0,0,0,2.323e-06,925,0.018,0.048,0,0,4.174e-04,925,3.089e-06,1967668,0,0,0,0,1.809e-06,4,0,0,8.143e-05,0,0,0,0,4.361e-04,1,2,1,400,2,
10466802,kkiang,0,29,0,0,0,0,0,0,2.952e-05,11753,0,0,8.722e-04,2,0.001,2645,0,0,0,21640.664,0,0,1.357e-06,3,4.361e-04,1,1.190e-04,0,0,0,0,0,0,2,1,401,172,
257553324,PattyCulhane,0,82,9.188e-06,9,0,0,0,0,3.802e-04,151387,0.040,0.110,0.001,3,0.001,2900,2.306e-05,14688222,4.851e-05,30903512,0,0,9.951e-06,22,0.001,3,1.072e-04,0,0,8.722e-04,2,0.003,7,2,1,402,2,
91471584,KaviChek,0,148,1.940e-05,19,0,0,0,0,1.033e-05,4111,0.047,0.128,4.361e-04,1,7.621e-04,1689,1.946e-05,12394728,0,2422,0,0,1.719e-05,38,0,0,8.451e-05,0,0,4.361e-04,1,0.005,12,2,1,403,2,
19414637,zuleqa,0,307,1.021e-05,10,0,0,0,0,6.828e-05,27188,0.012,0.033,4.361e-04,1,0.002,3884,0,64719.527,0,0,0,0,4.523e-06,10,0,0,8.143e-05,0,0,0,0,0,0,2,1,404,173,
282609416,KennethMoton,0,179,3.675e-05,36,0.002,5,8.703e-06,9,0.004,1654855,0.073,0.201,0.005,12,0.004,9560,6.979e-05,44455356,1.986e-04,126505408,0.005,2,3.076e-05,68,0.003,8,2.157e-04,0.002,5,8.722e-04,2,0.004,9,2,1,3,2,
14375789,whitneyshefte,0,7,3.063e-06,3,8.722e-04,2,2.901e-06,3,0.001,571752,0.156,0.429,0.004,10,0.001,2539,1.741e-06,1108796,1.562e-04,99483936,0,0,8.594e-06,19,0.002,5,1.922e-04,8.722e-04,2,4.361e-04,1,4.361e-04,1,2,1,3,2,
1247573930,WM_BBC,0,786,5.411e-05,53,8.722e-04,2,2.901e-06,3,1.674e-04,66638,0.025,0.067,0.002,5,0.002,3538,3.244e-05,20660964,1.113e-05,7091598,0,0,3.935e-05,87,0.001,3,1.099e-04,0.001,3,0,0,0.011,25,2,1,3,2,
3217279655,ProducedbyRita,0,31,5.104e-06,5,4.361e-04,1,2.901e-06,3,3.833e-04,152620,0.059,0.161,0.001,3,1.327e-04,294,0,413190.500,6.343e-05,40403076,0,0,5.428e-06,12,0.001,3,8.782e-05,4.361e-04,1,8.722e-04,2,0,0,506,1,3,2,
238204655,YoungRJeremy,0,368,2.348e-05,23,4.361e-04,1,0,1,8.792e-05,35004,0.023,0.062,8.722e-04,2,0.001,3225,3.184e-05,20280294,1.065e-05,6780968,0,0,1.945e-05,43,4.361e-04,1,1.844e-04,4.361e-04,1,4.361e-04,1,0.006,13,2,1,405,2,
217387239,HeidiJensenABC,0,74,2.042e-05,20,8.722e-04,2,2.901e-06,3,6.308e-04,251151,0.098,0.270,0.001,3,1.484e-04,329,2.558e-06,1629609,1.007e-04,64167724,0,0,1.493e-05,33,8.722e-04,2,1.038e-04,8.722e-04,2,0.001,3,0.002,5,2,1,3,2,
14578230,taylorkatebrown,0,490,4.186e-05,41,0,0,0,0,4.245e-06,1690,0.030,0.084,4.361e-04,1,3.813e-04,845,1.336e-05,8511207,0,0,0,0,3.347e-05,74,0,0,8.143e-05,0,0,0,0,0.010,24,2,1,406,2,
17763819,KianpourWorld,0,83,7.146e-06,7,8.722e-04,2,3.868e-06,4,4.256e-04,169466,0.031,0.084,0.002,4,0.003,6250,9.727e-06,6196251,3.755e-05,23921108,0,0,8.594e-06,19,0.001,3,1.401e-04,0.001,3,0.001,3,0.001,3,2,1,3,2,
466663726,DwyerShapiro,0,120,2.144e-05,21,4.361e-04,1,5.802e-06,6,3.094e-04,123198,0.064,0.175,0.002,5,3.113e-05,69,1.289e-06,820815.375,4.218e-05,26869774,0,0,2.533e-05,56,0.001,3,2.222e-04,4.361e-04,1,0.002,4,0.003,8,2,1,3,2,
1687026697,Sheila_MacVicar,0,271,1.838e-05,18,4.361e-04,1,1.934e-06,2,1.945e-04,77451,0.024,0.066,0.002,4,5.784e-04,1282,8.025e-06,5111794.500,3.527e-05,22466924,0,0,1.583e-05,35,8.722e-04,2,9.069e-05,8.722e-04,2,8.722e-04,2,0.005,11,2,1,3,2,
48075214,johnhendren,0,183,3.063e-06,3,0,0,0,0,1.079e-04,42966,0.006,0.016,8.722e-04,2,0.001,2327,7.379e-06,4700192,1.841e-05,11728896,0,0,4.071e-06,9,8.722e-04,2,8.396e-05,0,0,4.361e-04,1,4.361e-04,1,2,1,407,2,
1110221918,Maya_Garg,0,42,4.084e-06,4,4.361e-04,1,0,1,4.227e-05,16831,0.035,0.095,0.001,3,8.780e-04,1946,1.264e-06,805028.750,0,36740.262,0,0,3.618e-06,8,4.361e-04,1,1.201e-04,4.361e-04,1,0,0,4.361e-04,1,2,1,405,2,
178082389,LDSerio,0,20,3.063e-06,3,0,0,0,0,1.491e-05,5938,0.055,0.150,4.361e-04,1,5.071e-04,1124,4.984e-06,3174957.500,0,4814,0,0,2.714e-06,6,0,0,8.772e-05,0,0,4.361e-04,1,4.361e-04,1,507,1,408,2,
